onset	duration	trial_type	trial_name	stim_file	stim_file_index	event_sample	ISI	task_name
171.5547	0.5	97	DIAGONAL-RU-LD-3	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	199	87836	0.35	prf
172.4219	0.5	98	DIAGONAL-RU-LD-4	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	200	88280	0.35	prf
173.2715	0.5	99	DIAGONAL-RU-LD-5	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	201	88715	0.35	prf
174.123	0.5	100	DIAGONAL-RU-LD-6	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	202	89151	0.35	prf
174.7227	0.5	101	DIAGONAL-RU-LD-7	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	203	89458	0.35	prf
175.5723	0.5	102	DIAGONAL-RU-LD-8	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	204	89893	0.35	prf
176.6719	0.5	103	DIAGONAL-RU-LD-9	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	205	90456	0.35	prf
177.5234	0.5	104	DIAGONAL-RU-LD-10	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	206	90892	0.35	prf
178.373	0.5	105	DIAGONAL-RU-LD-11	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	207	91327	0.35	prf
178.9727	0.5	106	DIAGONAL-RU-LD-12	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	208	91634	0.35	prf
179.8242	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	209	92070	0.35	prf
180.6738	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	210	92505	0.35	prf
181.7734	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	211	93068	0.35	prf
182.5234	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	212	93452	0.35	prf
183.2227	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	213	93810	0.35	prf
184.0742	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	214	94246	0.35	prf
184.9238	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	215	94681	0.35	prf
186.0234	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	216	95244	0.35	prf
186.625	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	217	95552	0.35	prf
187.4746	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	218	95987	0.35	prf
188.3242	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	219	96422	0.35	prf
189.1738	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	220	96857	0.35	prf
190.0254	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	221	97293	0.35	prf
191.125	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	222	97856	0.35	prf
191.7246	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	223	98163	0.35	prf
192.5742	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-01.mat	224	98598	0.35	prf
