onset	duration	trial_type	trial_name	stim_file	stim_file_index	event_sample	ISI	task_name
171.3223	0.5	97	DIAGONAL-RU-LD-3	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	199	87717	0.35	prf
172.0723	0.5	98	DIAGONAL-RU-LD-4	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	200	88101	0.35	prf
172.9219	0.5	99	DIAGONAL-RU-LD-5	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	201	88536	0.35	prf
173.873	0.5	100	DIAGONAL-RU-LD-6	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	202	89023	0.35	prf
174.7227	0.5	101	DIAGONAL-RU-LD-7	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	203	89458	0.35	prf
175.5723	0.5	102	DIAGONAL-RU-LD-8	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	204	89893	0.35	prf
176.3223	0.5	103	DIAGONAL-RU-LD-9	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	205	90277	0.35	prf
177.1738	0.5	104	DIAGONAL-RU-LD-10	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	206	90713	0.35	prf
178.123	0.5	105	DIAGONAL-RU-LD-11	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	207	91199	0.35	prf
178.9727	0.5	106	DIAGONAL-RU-LD-12	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	208	91634	0.35	prf
179.8223	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	209	92069	0.35	prf
180.6738	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	210	92505	0.35	prf
181.5234	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	211	92940	0.35	prf
182.623	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	212	93503	0.35	prf
183.4746	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	213	93939	0.35	prf
184.3242	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	214	94374	0.35	prf
185.1738	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	215	94809	0.35	prf
186.0078	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	216	95236	0.35	prf
186.875	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	217	95680	0.35	prf
187.7246	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	218	96115	0.35	prf
188.3242	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	219	96422	0.35	prf
189.1738	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	220	96857	0.35	prf
190.0254	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	221	97293	0.35	prf
191.125	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	222	97856	0.35	prf
191.9746	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	223	98291	0.35	prf
192.8242	0.5	255	BLANK	sub-p05_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	224	98726	0.35	prf
